OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
HBI US 01/18/19 C10 Equity,7/3/2018,,12.39999962,11.89999962,0.81428,22.13,22.12
HBI US 01/18/19 C10 Equity,7/4/2018,,12.39999962,11.89999962,0.81428,22.13,22.12
HBI US 01/18/19 C10 Equity,7/5/2018,,12.60000038,12.10000038,0.8582500000000001,22.28,22.27
HBI US 01/18/19 C10 Equity,7/6/2018,,13.60000038,11.30000019,1.27833,22.33,22.32
HBI US 01/18/19 C10 Equity,7/9/2018,,12.69999981,12.30000019,0.8279200000000001,22.46,22.45
HBI US 01/18/19 C10 Equity,7/10/2018,,12.80000019,12.10000038,1.00043,22.23,22.22
HBI US 01/18/19 C10 Equity,7/11/2018,,12.39999962,11.80000019,0.96334,21.89,21.88
HBI US 01/18/19 C10 Equity,7/12/2018,,11.89999962,11.5,0.8027500000000001,21.68,21.67
HBI US 01/18/19 C10 Equity,7/13/2018,,12.0,11.5,0.8667799999999999,21.69,21.68
HBI US 01/18/19 C10 Equity,7/16/2018,,12.10000038,11.69999981,0.8330799999999999,21.86,21.85
HBI US 01/18/19 C10 Equity,7/17/2018,,12.60000038,11.89999962,1.00095,22.06,22.05
HBI US 01/18/19 C10 Equity,7/18/2018,,12.39999962,11.80000019,0.94553,21.96,21.95
HBI US 01/18/19 C10 Equity,7/19/2018,,12.69999981,12.10000038,0.98749,22.21,22.2
HBI US 01/18/19 C10 Equity,7/20/2018,,12.89999962,11.89999962,1.09978,22.19,22.18
HBI US 01/18/19 C10 Equity,7/23/2018,,13.39999962,11.80000019,1.2567,22.32,22.31
HBI US 01/18/19 C10 Equity,7/24/2018,,12.10000038,11.39999962,0.92307,21.7,21.69
HBI US 01/18/19 C10 Equity,7/25/2018,,11.89999962,11.69999981,0.76546,21.78,21.77
HBI US 01/18/19 C10 Equity,7/26/2018,,12.5,11.89999962,0.98871,22.04,22.03
HBI US 01/18/19 C10 Equity,7/27/2018,,12.0,11.69999981,0.84606,21.78,21.77
HBI US 01/18/19 C10 Equity,7/30/2018,,12.10000038,11.69999981,0.7988600000000001,21.96,21.95
HBI US 01/18/19 C10 Equity,7/31/2018,,13.60000038,11.80000019,1.3843200000000002,22.27,22.26
HBI US 01/18/19 C10 Equity,8/1/2018,,8.30000019,7.69999981,0.7545499999999999,17.96,17.95
HBI US 01/18/19 C10 Equity,8/2/2018,,8.5,8.10000038,0.72334,18.28,18.27
HBI US 01/18/19 C10 Equity,8/3/2018,,8.30000019,7.69999981,0.7724,17.96,17.95
HBI US 01/18/19 C10 Equity,8/6/2018,,8.30000019,8.0,0.69576,18.13,18.12
HBI US 01/18/19 C10 Equity,8/7/2018,,8.39999962,8.10000038,0.69329,18.24,18.23
HBI US 01/18/19 C10 Equity,8/8/2018,,9.0,8.39999962,0.8661399999999999,18.58,18.57
HBI US 01/18/19 C10 Equity,8/9/2018,,8.89999962,8.69999981,0.69672,18.79,18.78
HBI US 01/18/19 C10 Equity,8/10/2018,,8.80000019,8.5,0.71512,18.66,18.65
HBI US 01/18/19 C10 Equity,8/13/2018,,8.39999962,8.10000038,0.6347,18.2,18.19
HBI US 01/18/19 C10 Equity,8/14/2018,,8.5,7.900000099999999,0.7325699999999999,18.18,18.17
HBI US 01/18/19 C10 Equity,8/15/2018,,8.5,8.10000038,0.6775800000000001,18.26,18.25
HCA US 01/18/19 C105 Equity,11/17/2016,,74.69000244,3.20000005,0.7469000244,4.2,27.28
HCA US 01/18/19 C105 Equity,11/18/2016,,72.41999817,3.29999995,0.7241999817,4.81,30.42
HCA US 01/18/19 C105 Equity,11/21/2016,,72.93990326,2.8499999,0.7293990325999999,4.31,28.74
HCA US 01/18/19 C105 Equity,11/22/2016,,70.12000275,2.3499999,0.7012000275,4.1,30.37
HCA US 01/18/19 C105 Equity,11/23/2016,,71.0,2.3499999,0.71,3.91,29.24
HCA US 01/18/19 C105 Equity,11/24/2016,,71.0,2.3499999,0.71,3.91,29.24
HCA US 01/18/19 C105 Equity,11/25/2016,,71.45999908,2.45000005,0.7145999908,3.6,27.97
HCA US 01/18/19 C105 Equity,11/28/2016,,70.37999725,2.4000001,0.7037999725,3.6,28.83
HCA US 01/18/19 C105 Equity,11/29/2016,,71.55999756,2.1500001,0.7155999756,3.3,27.1
HCA US 01/18/19 C105 Equity,11/30/2016,,71.00499725,2.45000005,0.7100499725,3.6,28.42
HCA US 01/18/19 C105 Equity,12/1/2016,,71.18000031,2.5,0.7118000031,3.5,27.96
HCA US 01/18/19 C105 Equity,12/2/2016,,70.30000305,2.70000005,0.7030000304999999,3.6,28.85
HCA US 01/18/19 C105 Equity,12/5/2016,,70.58999634,2.4000001,0.7058999633999999,3.41,28.06
HCA US 01/18/19 C105 Equity,12/6/2016,,71.27999878,2.4000001,0.7127999878,3.41,27.71
HCA US 01/18/19 C105 Equity,12/7/2016,,71.80000305,2.5,0.7180000304999999,4.0,29.25
HCA US 01/18/19 C105 Equity,12/8/2016,,72.48999786,2.79999995,0.7248999786,4.41,29.94
HCA US 01/18/19 C105 Equity,12/9/2016,,73.23000336,3.0999999,0.7323000336,4.7,30.14
HCA US 01/18/19 C105 Equity,12/12/2016,,73.94000244,3.20000005,0.7394000244,4.91,30.13
HCA US 01/18/19 C105 Equity,12/13/2016,,73.94999695,3.20000005,0.7394999695000001,4.41,28.68
HCA US 01/18/19 C105 Equity,12/14/2016,,73.04000092,2.70000005,0.7304000091999999,4.7,30.14
HCA US 01/18/19 C105 Equity,12/15/2016,,74.40989685,3.5,0.7440989684999999,4.6,28.82
HCA US 01/18/19 C105 Equity,12/16/2016,,73.75,3.5999999,0.7375,4.7,29.51
HCA US 01/18/19 C105 Equity,12/19/2016,,73.51000214,3.0999999,0.7351000214,4.31,28.66
HCA US 01/18/19 C105 Equity,12/20/2016,,73.38999939,2.75,0.7338999939,4.1,28.21
HCA US 01/18/19 C105 Equity,12/21/2016,,73.54000092,3.0999999,0.7354000091999999,4.1,28.13
HCA US 01/18/19 C105 Equity,12/22/2016,,73.89009857,2.79999995,0.7389009857000001,4.2,28.16
HCA US 01/18/19 C105 Equity,12/23/2016,,74.44999695,2.9000001,0.7444999695000001,4.1,27.66
HCA US 01/18/19 C105 Equity,12/26/2016,,74.44999695,2.9000001,0.7444999695000001,4.1,27.66
HCA US 01/18/19 C105 Equity,12/27/2016,,74.37999725,3.0,0.7437999725000001,4.5,28.83
HCA US 01/18/19 C105 Equity,12/28/2016,,73.58999634,3.20000005,0.7358999634000001,5.5,32.27
HCA US 01/18/19 C105 Equity,12/29/2016,,73.91999817,2.9000001,0.7391999817,4.2,28.45
HCA US 01/18/19 C105 Equity,12/30/2016,,73.94989777,2.79999995,0.7394989777000001,4.2,28.69
HCA US 01/18/19 C105 Equity,1/2/2017,,73.94989777,2.79999995,0.7394989777000001,4.2,28.69
HCA US 01/18/19 C105 Equity,1/3/2017,,74.49500275,3.20000005,0.7449500275,4.1,27.91
HCA US 01/18/19 C105 Equity,1/4/2017,,77.12999725,3.20000005,0.7712999725,5.31,29.09
HCA US 01/18/19 C105 Equity,1/5/2017,,76.75,3.70000005,0.7675,4.91,28.37
HCA US 01/18/19 C105 Equity,1/6/2017,,76.70999908,3.70000005,0.7670999908,4.81,28.1
HCA US 01/18/19 C105 Equity,1/9/2017,,78.94000244,3.79999995,0.7894000244,5.6,28.94
HCA US 01/18/19 C105 Equity,1/10/2017,,78.30999756,3.5999999,0.7830999756,5.31,28.47
HCA US 01/18/19 C105 Equity,1/11/2017,,79.29000092,4.0,0.7929000091999999,5.2,27.32
HCA US 01/18/19 C105 Equity,1/12/2017,,79.15000153,4.0999998999999985,0.7915000153,5.41,27.91
HCA US 01/18/19 C105 Equity,1/13/2017,,79.44010162,3.9000001,0.7944010161999999,5.6,28.08
HCA US 01/18/19 C105 Equity,1/16/2017,,79.44010162,3.9000001,0.7944010161999999,5.6,28.08
HCA US 01/18/19 C105 Equity,1/17/2017,,80.94000244,4.5,0.8094000244,6.1,28.42
HCA US 01/18/19 C105 Equity,1/18/2017,,79.80000305,3.70000005,0.7980000305,5.91,28.69
HCA US 01/18/19 C105 Equity,1/19/2017,,78.58999634,4.19999981,0.7858999634,6.1,30.1
HCA US 01/18/19 C105 Equity,1/20/2017,,79.70999908,4.19999981,0.7970999907999999,5.81,28.47
HCA US 01/18/19 C105 Equity,1/23/2017,,79.81999969,4.0,0.7981999969,5.5,27.76
HCA US 01/18/19 C105 Equity,1/24/2017,,80.25499725,4.19999981,0.8025499725,5.41,27.2
HCA US 01/18/19 C105 Equity,1/25/2017,,80.625,4.4000001,0.80625,5.7,27.65
HCA US 01/18/19 C105 Equity,1/26/2017,,80.33000183,4.5999999,0.8033000183,5.81,28.14
HCA US 01/18/19 C105 Equity,1/27/2017,,79.52500153,4.0999998999999985,0.7952500153000001,6.0,29.38
HCA US 01/18/19 C105 Equity,1/30/2017,,79.31999969,3.9000001,0.7931999969,5.31,27.84
HCA US 01/18/19 C105 Equity,1/31/2017,,80.22000122,4.0999998999999985,0.8022000122,5.6,27.81
HCA US 01/18/19 C105 Equity,2/1/2017,,81.93000031,4.5999999,0.8193000031000001,6.31,28.1
HCA US 01/18/19 C105 Equity,2/2/2017,,82.26000214,4.5,0.8226000214,6.0,27.25
HCA US 01/18/19 C105 Equity,2/3/2017,,83.77999878,4.9000001,0.8377999878,6.6,27.49
HCA US 01/18/19 C105 Equity,2/6/2017,,82.62000275,5.0999999,0.8262000275,6.91,29.17
HCA US 01/18/19 C105 Equity,2/7/2017,,82.54000092,4.5999999,0.8254000092,6.5,28.27
HCA US 01/18/19 C105 Equity,2/8/2017,,83.02999878,3.29999995,0.8302999878,6.31,27.51
HCA US 01/18/19 C105 Equity,2/9/2017,,83.69010162,3.9000001,0.8369010161999999,6.5,27.39
HCA US 01/18/19 C105 Equity,2/10/2017,,83.69999695,4.5,0.8369999695,6.81,28.01
HCA US 01/18/19 C105 Equity,2/13/2017,,83.77999878,4.9000001,0.8377999878,6.81,27.93
HCA US 01/18/19 C105 Equity,2/14/2017,,83.59999847,5.0999999,0.8359999847,6.7,27.83
HCA US 01/18/19 C105 Equity,2/15/2017,,84.25,5.0999999,0.8425,7.1,28.18
HCA US 01/18/19 C105 Equity,2/16/2017,,84.18000031,5.19999981,0.8418000030999999,6.81,27.6
HCA US 01/18/19 C105 Equity,2/17/2017,,84.61499786,5.0,0.8461499786000001,6.6,26.88
HCA US 01/18/19 C105 Equity,2/20/2017,,84.61499786,5.0,0.8461499786000001,6.6,26.88
HCA US 01/18/19 C105 Equity,2/21/2017,,85.73999786,5.19999981,0.8573999786000001,7.1,27.34
HCA US 01/18/19 C105 Equity,2/22/2017,,85.95500183,5.4000001,0.8595500183,6.91,26.76
HCA US 01/18/19 C105 Equity,2/23/2017,,86.43000031,5.4000001,0.8643000031,7.2,27.01
HCA US 01/18/19 C105 Equity,2/24/2017,,87.0,5.0999999,0.87,7.2,26.57
HCA US 01/18/19 C105 Equity,2/27/2017,,87.82009888,5.4000001,0.8782009888000001,7.6,26.83
HCA US 01/18/19 C105 Equity,2/28/2017,,87.31999969,5.80000019,0.8731999968999999,7.7,27.35
HCA US 01/18/19 C105 Equity,3/1/2017,,88.0503006,6.19999981,0.880503006,7.81,26.9
HCA US 01/18/19 C105 Equity,3/2/2017,,87.34999847,5.9000001,0.8734999847,7.81,27.43
HCA US 01/18/19 C105 Equity,3/3/2017,,88.47000122,5.69999981,0.8847000121999999,7.7,26.42
HCA US 01/18/19 C105 Equity,3/6/2017,,87.83000183,4.80000019,0.8783000182999999,8.0,27.63
HCA US 01/18/19 C105 Equity,3/7/2017,,86.66010284,5.9000001,0.8666010284000001,7.81,28.16
HCA US 01/18/19 C105 Equity,3/8/2017,,86.45999908,5.5999999,0.8645999907999999,7.6,27.92
HCA US 01/18/19 C105 Equity,3/9/2017,,86.91999817,5.5999999,0.8691999817,7.5,27.38
HCA US 01/18/19 C105 Equity,3/10/2017,,85.69999695,5.0,0.8569999695,7.41,28.26
HCA US 01/18/19 C105 Equity,3/13/2017,,84.94999695,4.80000019,0.8494999695000001,7.0,27.91
HCA US 01/18/19 C105 Equity,3/14/2017,,83.69000244,4.80000019,0.8369000244,6.2,27.08
HCA US 01/18/19 C105 Equity,3/15/2017,,85.55999756,4.5999999,0.8555999756,6.81,27.13
HCA US 01/18/19 C105 Equity,3/16/2017,,84.34500122,5.0,0.8434500122,7.1,28.8
HCA US 01/18/19 C105 Equity,3/17/2017,,84.69000244,4.5999999,0.8469000244,6.5,27.16
HCA US 01/18/19 C105 Equity,3/20/2017,,83.91000366,4.4000001,0.8391000366,6.5,27.81
HCA US 01/18/19 C105 Equity,3/21/2017,,82.63500214,3.5,0.8263500214,6.31,28.44
HCA US 01/18/19 C105 Equity,3/22/2017,,82.69999695,3.9000001,0.8269999695,6.1,27.93
HCA US 01/18/19 C105 Equity,3/23/2017,,83.26999664,4.19999981,0.8326999664,7.31,30.44
HCA US 01/18/19 C105 Equity,3/24/2017,,86.01000214,4.80000019,0.8601000214,8.61,31.1
HCA US 01/18/19 C105 Equity,3/27/2017,,90.41999817,6.599999900000001,0.9041999817,9.7,29.61
HCA US 01/18/19 C105 Equity,3/28/2017,,89.73999786,6.0999999,0.8973999786,9.7,30.17
HCA US 01/18/19 C105 Equity,3/29/2017,,89.13999939,6.599999900000001,0.8913999939,10.0,31.37
HCA US 01/18/19 C105 Equity,3/30/2017,,89.17500305,6.69999981,0.8917500305,8.31,27.66
HCA US 01/18/19 C105 Equity,3/31/2017,,88.94000244,6.5,0.8894000244,8.61,28.51
HCA US 01/18/19 C105 Equity,4/3/2017,,89.26999664,6.80000019,0.8926999664,8.5,28.06
HCA US 01/18/19 C105 Equity,4/4/2017,,87.63999939,5.9000001,0.8763999939,7.81,28.0
HCA US 01/18/19 C105 Equity,4/5/2017,,88.53990173,6.0999999,0.8853990172999999,8.61,28.95
HCA US 01/18/19 C105 Equity,4/6/2017,,88.70999908,6.4000001,0.8870999908,8.11,27.7
HCA US 01/18/19 C105 Equity,4/7/2017,,87.91500092,6.4000001,0.8791500092,8.11,28.38
HCA US 01/18/19 C105 Equity,4/10/2017,,88.20999908,6.0999999,0.8820999908,7.81,27.63
HCA US 01/18/19 C105 Equity,4/11/2017,,87.94000244,6.30000019,0.8794000244,8.0,28.31
HCA US 01/18/19 C105 Equity,4/12/2017,,88.19000244,6.19999981,0.8819000243999999,7.6,27.22
HCA US 01/18/19 C105 Equity,4/13/2017,,87.81999969,6.4000001,0.8781999969000001,7.7,27.79
HCA US 01/18/19 C105 Equity,4/14/2017,,87.81999969,6.4000001,0.8781999969000001,7.7,27.79
HCA US 01/18/19 C105 Equity,4/17/2017,,85.59999847,5.0999999,0.8559999846999999,6.5,27.12
HCA US 01/18/19 C105 Equity,4/18/2017,,85.20999908,4.5,0.8520999908,7.1,28.9
HCA US 01/18/19 C105 Equity,4/19/2017,,84.51499939,5.0,0.8451499939,6.41,27.87
HCA US 01/18/19 C105 Equity,4/20/2017,,84.13999939,4.5,0.8413999939,5.91,26.97
HCA US 01/18/19 C105 Equity,4/21/2017,,83.62000275,4.4000001,0.8362000275,5.6,26.68
HCA US 01/18/19 C105 Equity,4/24/2017,,84.27999878,4.5,0.8427999878,6.1,27.35
HCA US 01/18/19 C105 Equity,4/25/2017,,84.66000366,4.5,0.8466000365999999,5.81,26.28
HCA US 01/18/19 C105 Equity,4/26/2017,,83.52999878,4.19999981,0.8352999878,5.81,27.28
HCA US 01/18/19 C105 Equity,4/27/2017,,83.43000031,4.0,0.8343000031000001,5.41,26.42
HCA US 01/18/19 C105 Equity,4/28/2017,,84.22000122,4.19999981,0.8422000122,5.5,26.02
HCA US 01/18/19 C105 Equity,5/1/2017,,83.98999786,4.19999981,0.8398999786,5.5,26.28
HCA US 01/18/19 C105 Equity,5/2/2017,,84.75,3.70000005,0.8475,5.81,26.57
HCA US 01/18/19 C105 Equity,5/3/2017,,82.80000305,3.79999995,0.8280000304999999,5.1,26.41
HCA US 01/18/19 C105 Equity,5/4/2017,,83.48000336,3.70000005,0.8348000336,5.41,26.69
HCA US 01/18/19 C105 Equity,5/5/2017,,83.48999786,4.0,0.8348999786,5.2,26.14
HCA US 01/18/19 C105 Equity,5/8/2017,,83.92500305,4.0999998999999985,0.8392500305,5.0,25.3
HCA US 01/18/19 C105 Equity,5/9/2017,,84.08999634,3.9000001,0.8408999634000001,5.0,25.16
HCA US 01/18/19 C105 Equity,5/10/2017,,85.64499664,4.5,0.8564499664,5.2,24.38
HCA US 01/18/19 C105 Equity,5/11/2017,,85.26499939,4.30000019,0.8526499939,5.2,24.71
HCA US 01/18/19 C105 Equity,5/12/2017,,84.59999847,4.0999998999999985,0.8459999847,4.81,24.31
HCA US 01/18/19 C105 Equity,5/15/2017,,83.81999969,4.0,0.8381999969,4.81,24.99
HCA US 01/18/19 C105 Equity,5/16/2017,,83.48999786,3.79999995,0.8348999786,4.5,24.49
HCA US 01/18/19 C105 Equity,5/17/2017,,81.48000336,3.20000005,0.8148000336,3.91,24.55
HCA US 01/18/19 C105 Equity,5/18/2017,,81.37999725,3.0,0.8137999725,3.8,24.33
HCA US 01/18/19 C105 Equity,5/19/2017,,82.09999847,3.4000001,0.8209999847,4.2,24.88
HCA US 01/18/19 C105 Equity,5/22/2017,,82.30000305,3.29999995,0.8230000304999999,4.1,24.51
HCA US 01/18/19 C105 Equity,5/23/2017,,81.91999817,3.20000005,0.8191999817,3.91,24.25
HCA US 01/18/19 C105 Equity,5/24/2017,,82.47000122,3.29999995,0.8247000122,4.2,24.68
HCA US 01/18/19 C105 Equity,5/25/2017,,83.15000153,3.5999999,0.8315000153000001,4.31,24.42
HCA US 01/18/19 C105 Equity,5/26/2017,,82.62989807,3.4000001,0.8262989807,4.0,24.04
HCA US 01/18/19 C105 Equity,5/29/2017,,82.62989807,3.4000001,0.8262989807,4.0,24.04
HCA US 01/18/19 C105 Equity,5/30/2017,,82.01000214,3.29999995,0.8201000213999999,4.0,24.64
HCA US 01/18/19 C105 Equity,5/31/2017,,81.91999817,3.20000005,0.8191999817,3.8,24.17
HCA US 01/18/19 C105 Equity,6/1/2017,,83.73500061,3.5999999,0.8373500061,4.31,24.18
HCA US 01/18/19 C105 Equity,6/2/2017,,83.29000092,3.5,0.8329000092000001,4.1,23.98
HCA US 01/18/19 C105 Equity,6/5/2017,,82.37000275,3.29999995,0.8237000274999999,3.8,23.91
HCA US 01/18/19 C105 Equity,6/6/2017,,82.48000336,3.0999999,0.8248000336,3.71,23.56
HCA US 01/18/19 C105 Equity,6/7/2017,,82.61499786,3.20000005,0.8261499786000001,3.8,23.73
HCA US 01/18/19 C105 Equity,6/8/2017,,82.76000214,3.20000005,0.8276000214,3.8,23.63
HCA US 01/18/19 C105 Equity,6/9/2017,,83.52500153,3.20000005,0.8352500153,4.1,23.89
HCA US 01/18/19 C105 Equity,6/12/2017,,84.88999939,3.70000005,0.8488999939,4.31,23.43
HCA US 01/18/19 C105 Equity,6/13/2017,,84.72000122,3.5999999,0.8472000122,4.2,23.28
HCA US 01/18/19 C105 Equity,6/14/2017,,85.37999725,3.79999995,0.8537999725000001,4.2,22.78
HCA US 01/18/19 C105 Equity,6/15/2017,,83.98000336,3.5,0.8398000336,4.0,23.33
HCA US 01/18/19 C105 Equity,6/16/2017,,83.33999634,3.29999995,0.8333999634,3.91,23.6
HCA US 01/18/19 C105 Equity,6/19/2017,,84.54499817,3.4000001,0.8454499817,4.0,23.0
HCA US 01/18/19 C105 Equity,6/20/2017,,83.79000092,3.20000005,0.8379000092000001,3.8,23.07
HCA US 01/18/19 C105 Equity,6/21/2017,,84.01000214,3.20000005,0.8401000214,3.8,22.94
HCA US 01/18/19 C105 Equity,6/22/2017,,86.11000061,2.5,0.8611000061,4.91,24.32
HCA US 01/18/19 C105 Equity,6/23/2017,,86.37000275,3.5999999,0.8637000275,4.31,22.52
HCA US 01/18/19 C105 Equity,6/26/2017,,86.76999664,3.70000005,0.8676999664,4.5,22.84
HCA US 01/18/19 C105 Equity,6/27/2017,,86.06500244,3.5999999,0.8606500243999999,4.41,23.11
HCA US 01/18/19 C105 Equity,6/28/2017,,87.0,4.0,0.87,4.7,23.13
HCA US 01/18/19 C105 Equity,6/29/2017,,86.83000183,3.9000001,0.8683000183,4.7,23.27
HCA US 01/18/19 C105 Equity,6/30/2017,,87.25,4.0999998999999985,0.8725,4.6,22.65
HCA US 01/18/19 C105 Equity,7/3/2017,,87.19000244,3.9000001,0.8719000244,4.6,22.7
HCA US 01/18/19 C105 Equity,7/4/2017,,87.19000244,3.9000001,0.8719000244,4.6,22.7
HCA US 01/18/19 C105 Equity,7/5/2017,,87.23999786,2.9000001,0.8723999786000001,4.6,22.61
HCA US 01/18/19 C105 Equity,7/6/2017,,84.95999908,3.29999995,0.8495999907999999,4.1,22.88
HCA US 01/18/19 C105 Equity,7/7/2017,,86.09999847,3.70000005,0.8609999846999999,4.31,22.74
HCA US 01/18/19 C105 Equity,7/10/2017,,85.91999817,3.5,0.8591999817,4.5,23.44
HCA US 01/18/19 C105 Equity,7/11/2017,,86.36000061,3.70000005,0.8636000061,4.6,23.46
HCA US 01/18/19 C105 Equity,7/12/2017,,86.47000122,3.79999995,0.8647000122,4.31,22.57
HCA US 01/18/19 C105 Equity,7/13/2017,,86.61000061,3.5999999,0.8661000061,4.31,22.41
HCA US 01/18/19 C105 Equity,7/14/2017,,86.65000153,3.70000005,0.8665000153,4.31,22.46
HCA US 01/18/19 C105 Equity,7/17/2017,,86.51499939,3.70000005,0.8651499939,4.31,22.75
HCA US 01/18/19 C105 Equity,7/18/2017,,85.84999847,3.5,0.8584999847,4.0,22.4
HCA US 01/18/19 C105 Equity,7/19/2017,,85.23500061,3.29999995,0.8523500061,4.2,23.47
HCA US 01/18/19 C105 Equity,7/20/2017,,85.72499847,2.8499999,0.8572499847,4.1,22.97
HCA US 01/18/19 C105 Equity,7/21/2017,,85.73000336,3.4000001,0.8573000336,4.2,23.15
HCA US 01/18/19 C105 Equity,7/24/2017,,86.19999695,3.5,0.8619999695,4.1,22.55
HCA US 01/18/19 C105 Equity,7/25/2017,,82.29000092,2.29999995,0.8229000092000001,2.91,22.24
HCA US 01/18/19 C105 Equity,7/26/2017,,81.65000153,2.0999999,0.8165000152999999,2.85,22.68
HCA US 01/18/19 C105 Equity,7/27/2017,,79.80500031,1.79999995,0.7980500031000001,2.46,22.75
HCA US 01/18/19 C105 Equity,7/28/2017,,80.31999969,1.89999998,0.8031999969,2.5,22.56
HCA US 01/18/19 C105 Equity,7/31/2017,,80.42500305,1.89999998,0.8042500305,2.6,22.8
HCA US 01/18/19 C105 Equity,8/1/2017,,79.22000122,1.45000005,0.7922000122,2.16,22.1
HCA US 01/18/19 C105 Equity,8/2/2017,,78.97000122,1.70000005,0.7897000122,2.1,22.13
HCA US 01/18/19 C105 Equity,8/3/2017,,78.94999695,1.75,0.7894999695,2.25,22.77
HCA US 01/18/19 C105 Equity,8/4/2017,,78.88999939,1.64999998,0.7888999939,2.21,22.52
HCA US 01/18/19 C105 Equity,8/7/2017,,78.52999878,1.70000005,0.7852999878,2.0,22.18
HCA US 01/18/19 C105 Equity,8/8/2017,,78.12000275,1.45000005,0.7812000275,1.9,22.19
HCA US 01/18/19 C105 Equity,8/9/2017,,77.90499878,1.45000005,0.7790499878,1.8,21.94
HCA US 01/18/19 C105 Equity,8/10/2017,,77.81999969,1.45000005,0.7781999969000001,1.96,22.64
HCA US 01/18/19 C105 Equity,8/11/2017,,79.40000153,1.79999995,0.7940000153,2.41,23.29
HCA US 01/18/19 C105 Equity,8/14/2017,,79.58000183,1.70000005,0.7958000183,2.1,22.03
HCA US 01/18/19 C105 Equity,8/15/2017,,79.26999664,1.64999998,0.7926999664000001,2.21,22.57
HCA US 01/18/19 C105 Equity,8/16/2017,,78.94499969,1.60000002,0.7894499969000001,1.96,21.88
HCA US 01/18/19 C105 Equity,8/17/2017,,77.80000305,1.39999998,0.7780000305,1.8,22.12
HCA US 01/18/19 C105 Equity,8/18/2017,,77.56500244,1.35000002,0.7756500244,1.8,22.35
HCA US 01/18/19 C105 Equity,8/21/2017,,78.30000305,1.35000002,0.7830000305,1.8,21.99
HCA US 01/18/19 C105 Equity,8/22/2017,,78.72000122,1.75,0.7872000122,1.9,22.07
HCA US 01/18/19 C105 Equity,8/23/2017,,78.97499847,1.45000005,0.7897499847,2.05,22.52
HCA US 01/18/19 C105 Equity,8/24/2017,,79.29000092,1.64999998,0.7929000091999999,2.05,22.32
HCA US 01/18/19 C105 Equity,8/25/2017,,79.51999664,1.70000005,0.7951999664,2.21,22.75
HCA US 01/18/19 C105 Equity,8/28/2017,,79.11000061,1.60000002,0.7911000061,2.05,22.5
HCA US 01/18/19 C105 Equity,8/29/2017,,77.55000305,1.39999998,0.7755000304999999,1.75,22.41
HCA US 01/18/19 C105 Equity,8/30/2017,,77.37999725,1.45000005,0.7737999725,1.75,22.58
HCA US 01/18/19 C105 Equity,8/31/2017,,78.70999908,1.60000002,0.7870999907999999,1.9,22.3
HCA US 01/18/19 C105 Equity,9/1/2017,,78.65000153,1.10000002,0.7865000153,1.96,22.58
HCA US 01/18/19 C105 Equity,9/4/2017,,78.65000153,1.10000002,0.7865000153,1.96,22.58
HCA US 01/18/19 C105 Equity,9/5/2017,,78.33499908,1.5,0.7833499908,1.9,22.76
HCA US 01/18/19 C105 Equity,9/6/2017,,77.25,1.45000005,0.7725,1.8,23.19
HCA US 01/18/19 C105 Equity,9/7/2017,,76.38999939,1.35000002,0.7638999939,1.65,23.23
HCA US 01/18/19 C105 Equity,9/8/2017,,77.05999756,1.35000002,0.7705999756,1.9,23.89
HCA US 01/18/19 C105 Equity,9/11/2017,,78.32499695,1.60000002,0.7832499695,1.9,23.03
HCA US 01/18/19 C105 Equity,9/12/2017,,78.69000244,1.60000002,0.7869000244,1.96,23.0
HCA US 01/18/19 C105 Equity,9/13/2017,,78.87999725,1.45000005,0.7887999725,2.0,23.07
HCA US 01/18/19 C105 Equity,9/14/2017,,79.80000305,1.75,0.7980000305,2.1,22.71
HCA US 01/18/19 C105 Equity,9/15/2017,,79.22000122,1.60000002,0.7922000122,2.0,22.78
HCA US 01/18/19 C105 Equity,9/18/2017,,77.62000275,1.29999995,0.7762000275,1.61,22.29
HCA US 01/18/19 C105 Equity,9/19/2017,,76.22000122,1.14999998,0.7622000122,1.46,22.66
HCA US 01/18/19 C105 Equity,9/20/2017,,77.76989746,1.35000002,0.7776989745999999,2.3,25.23
HCA US 01/18/19 C105 Equity,9/21/2017,,77.61000061,1.39999998,0.7761000061,2.21,24.96
HCA US 01/18/19 C105 Equity,9/22/2017,,78.30999756,1.5,0.7830999756,2.6,25.93
HCA US 01/18/19 C105 Equity,9/25/2017,,76.19000244,1.04999995,0.7619000243999999,2.0,25.1
HCA US 01/18/19 C105 Equity,9/26/2017,,77.62000275,1.39999998,0.7762000275,1.71,22.86
HCA US 01/18/19 C105 Equity,9/27/2017,,78.14499664,1.45000005,0.7814499664,1.96,23.57
HCA US 01/18/19 C105 Equity,9/28/2017,,79.06999969,1.70000005,0.7906999968999999,1.96,22.92
HCA US 01/18/19 C105 Equity,9/29/2017,,79.59999847,1.64999998,0.7959999847,2.05,22.96
HCA US 01/18/19 C105 Equity,10/2/2017,,79.88999939,1.70000005,0.7988999939,2.85,25.8
HCA US 01/18/19 C105 Equity,10/3/2017,,79.48000336,1.64999998,0.7948000336,2.3,24.15
HCA US 01/18/19 C105 Equity,10/4/2017,,77.45999908,1.39999998,0.7745999908000001,1.86,23.9
